t1_ph,t2_ph,phone,t1_wd,t2_wd,word,t1_stop,t2_stop,stop,t1_vot,t2_vot,vot,fname,speaker,ph_per_wd,wd_dur,speakerLang
448.2565,448.4265,T,448.2565,448.5065,two,448.2565,448.4265,T,448.342,448.428,0.08600000000001273,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,2,0.1645000000000323,spanish
473.354125,473.454125,K,473.354125,473.684125,color,473.354125,473.454125,K,473.393,473.459,0.06600000000003092,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,4,0.2911250000000223,spanish
480.418,480.548,T,480.418,480.828,two,480.418,480.548,T,480.458,480.546,0.08799999999996544,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,2,0.3699999999999477,spanish
530.769625,530.869625,T,530.769625,530.919625,two,530.769625,530.869625,T,530.805,530.886,0.08100000000001728,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,2,0.11462500000004638,spanish
532.749625,532.839625,T,532.749625,533.236513,triangle,532.749625,532.839625,T,532.77,532.859,0.08900000000005548,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,8,0.46651299999996354,spanish
538.892875,538.982875,T,538.892875,539.072875,two,538.892875,538.982875,T,538.938,538.997,0.05899999999996908,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,2,0.13487499999996544,spanish
542.91175,543.03175,T,542.91175,543.28175,top,542.91175,543.03175,T,542.963,543.037,0.07400000000006912,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,3,0.31875000000002274,spanish
545.6295,545.6795,T,545.6295,545.7195,to,545.6295,545.6795,T,545.583,545.685,0.10199999999997544,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,2,0.13650000000006912,spanish
566.469,566.589,T,566.469,566.999,T-shirt,566.469,566.589,T,566.526,566.5720271815175,0.04602718151750196,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,5,0.47300000000007003,spanish
568.159,568.279,P,568.159,568.727918,pants,568.159,568.279,P,568.216,568.276,0.05999999999994543,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,4,0.511918000000037,spanish
596.714625,596.754625,P,596.714625,596.954625,pink,596.714625,596.754625,P,596.738,596.756,0.017999999999915417,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,4,0.21662499999990814,spanish
598.07875,598.21875,T,598.07875,598.77875,two,598.07875,598.21875,T,598.151,598.217,0.06600000000003092,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,2,0.6277499999999918,spanish
604.191875,604.371875,T,604.191875,604.761439,two,604.191875,604.371875,T,604.276,604.378,0.10200000000008913,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,2,0.48543900000004214,spanish
611.643625,611.733625,T,611.643625,612.003625,ten,611.643625,611.733625,T,611.677,611.736,0.05899999999996908,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,3,0.32662500000003547,spanish
613.741625,613.841625,T,613.741625,613.901625,ten,613.741625,613.841625,T,613.77,613.838,0.06799999999998363,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,3,0.13162499999998545,spanish
615.377875,615.537875,T,615.377875,615.677875,two,615.377875,615.537875,T,615.43,615.53,0.10000000000002274,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,2,0.24787500000002183,spanish
621.987125,622.117125,T,621.987125,622.217125,ten,621.987125,622.117125,T,622.041,622.112,0.07099999999991269,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,3,0.17612499999995634,spanish
622.647125,622.747125,T,622.647125,622.907992,ten,622.647125,622.747125,T,622.691,622.747,0.05599999999992633,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,3,0.21699200000000474,spanish
629.95575,630.05575,T,629.95575,630.21575,top,629.95575,630.05575,T,630.011,630.057,0.04600000000004911,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,3,0.20474999999999,spanish
634.822375,634.962375,T,634.822375,635.072375,two,634.822375,634.962375,T,634.888,634.968,0.07999999999992724,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,2,0.1843749999999318,spanish
636.762375,636.922375,P,636.762375,637.242375,pork,636.762375,636.922375,P,636.868,636.934,0.06599999999991724,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,4,0.37437499999998636,spanish
639.189625,639.299625,T,639.189625,639.369625,two,639.189625,639.299625,T,639.248,639.311,0.06299999999998818,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,2,0.12162499999999454,spanish
645.90125,646.03125,P,645.90125,646.28125,Pete's,645.90125,646.03125,P,645.986,646.035,0.04899999999997817,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,3,0.29525000000001,spanish
646.28125,646.38125,P,646.28125,646.51125,Pet,646.28125,646.38125,P,646.361,646.385,0.02400000000000091,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,3,0.1502500000000282,spanish
649.432625,649.532625,K,649.432625,649.762625,cat,649.432625,649.532625,K,649.479,649.539,0.05999999999994543,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,3,0.2836249999999154,spanish
659.327,659.407,T,659.327,659.677,ten,659.327,659.407,T,659.361,659.411,0.049999999999954525,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_IT_01_SP_02_EN_IT_01_DP_IT_01_SP_02_EN_SP_02_output.TextGrid,2,3,0.3160000000000309,spanish
61.155875,61.215875,K,61.155875,61.395875,color,61.155875,61.215875,K,61.181,61.237,0.05600000000000449,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,4,0.21487499999999926,korean
85.124625,85.234625,K,85.124625,85.560579,color,85.124625,85.234625,K,85.165,85.235,0.06999999999999318,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,4,0.3955789999999979,korean
107.645875,107.745875,T,107.645875,108.095875,title,107.645875,107.745875,T,107.692,107.727,0.0350000000000108,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,5,0.40387500000001353,korean
129.836315,129.95625,T,129.836315,130.263206,[T:AY:D:ER_?],129.836315,129.95625,T,129.896,129.963,0.06700000000000728,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,4,0.36720600000001014,korean
135.654625,135.814625,K,135.654625,136.1164,cup,135.654625,135.814625,K,135.72,135.817,0.09700000000000841,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,3,0.39639999999999986,korean
138.378,138.488,K,138.378,138.778,color,138.378,138.488,K,138.41,138.503,0.09299999999998931,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,4,0.367999999999995,korean
139.438,139.548,P,139.438,139.86142,pink,139.438,139.548,P,139.494,139.552,0.057999999999992724,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,4,0.36742000000000985,korean
151.262125,151.322125,K,151.262125,151.512125,kind,151.262125,151.322125,K,151.279,151.321,0.04200000000000159,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,4,0.23312500000000114,korean
153.202125,153.402125,T,153.202125,153.452125,two,153.202125,153.402125,T,153.294,153.386,0.09199999999998454,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,2,0.15812499999998408,korean
154.442125,154.552125,K,154.442125,154.672125,color,154.442125,154.552125,K,154.492,154.558,0.0660000000000025,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,4,0.18012500000000387,korean
213.49075,213.60075,T,213.49075,213.66075,to,213.49075,213.60075,T,213.555,213.611,0.055999999999983174,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,2,0.10575000000000045,korean
215.596375,215.669415,P,215.596375,216.083802,picture,215.596375,215.669415,P,215.62766297941272,215.66111573144738,0.03345275203466258,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,5,0.4561390205872726,korean
219.04975,219.11975,T,219.04975,219.18975,true,219.04975,219.11975,T,219.06,219.134,0.07399999999998386,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,3,0.12975000000000136,korean
230.191206,230.3015,T,230.191206,231.2815,teapot,230.191206,230.3015,T,230.222,230.304,0.08199999999999363,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,5,1.0594999999999857,korean
231.9415,232.1515,K,231.9415,232.482408,cup,231.9415,232.1515,K,232.069,232.15,0.08100000000001728,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,3,0.413408000000004,korean
238.556506,238.6145,P,238.556506,239.0145,potato,238.556506,238.6145,P,238.572,238.619,0.046999999999997044,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,6,0.44249999999999545,korean
239.2545,239.3445,T,239.2545,239.753356,tomato,239.2545,239.3445,T,239.304,239.36,0.056000000000011596,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,6,0.44935599999999454,korean
252.251125,252.361125,K,252.251125,252.551125,can,252.251125,252.361125,K,252.276,252.359,0.08299999999999841,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,3,0.27512500000000273,korean
268.201977,268.313474,T,268.201977,268.453,two,268.201977,268.313474,T,268.234,268.304,0.06999999999999318,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,2,0.2189999999999941,korean
268.453,268.483,P,268.453,268.773,people,268.453,268.483,P,268.46,268.491,0.03100000000000591,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,5,0.313000000000045,korean
276.325161,276.435125,K,276.325161,277.415125,curtain,276.325161,276.435125,K,276.351,276.443,0.09199999999998454,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,5,1.06412499999999,korean
280.974125,281.054125,P,280.974125,281.364879,pink,280.974125,281.054125,P,281.026,281.061,0.03499999999996817,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,4,0.33887899999996307,korean
284.899974,284.979875,P,284.899974,285.219875,paper,284.899974,284.979875,P,284.937,284.99,0.05299999999999727,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,4,0.28287499999999,korean
286.209875,286.299875,P,286.209875,286.579875,pork,286.209875,286.299875,P,286.231,286.323,0.09199999999998454,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,4,0.3488750000000209,korean
294.163,294.293,P,294.163,294.513,pork,294.163,294.293,P,294.233,294.302,0.06900000000001683,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,4,0.2799999999999727,korean
323.8505,323.9505,T,323.8505,324.576211,triangle,323.8505,323.9505,T,323.903,323.973,0.06999999999999318,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,8,0.6732109999999807,korean
328.504739,328.584625,K,328.504739,328.704625,kind,328.504739,328.584625,K,328.535,328.596,0.06099999999997863,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,4,0.16962499999999636,korean
331.779375,331.919375,K,331.779375,332.079375,kid,331.779375,331.919375,K,331.833,331.917,0.08399999999994634,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,3,0.24637500000000045,korean
334.59825,334.70825,T,334.59825,334.93723,too,334.59825,334.70825,T,334.666,334.718,0.05200000000002092,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,2,0.27123000000000275,korean
351.041625,351.221625,T,351.041625,351.331625,two,351.041625,351.221625,T,351.127,351.233,0.10599999999999454,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,2,0.20462499999996453,korean
359.01575,359.09575,K,359.01575,359.385934,color,359.01575,359.09575,K,359.05,359.097,0.04699999999996862,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,4,0.33593400000000884,korean
362.36157,362.4215,P,362.36157,362.735374,purple,362.36157,362.4215,P,362.39,362.426,0.036000000000001364,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,5,0.3453739999999925,korean
375.976159,376.023808,P,375.976159,376.192125,pant,375.976159,376.023808,P,375.985,376.016,0.03100000000000591,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,4,0.20712499999996226,korean
383.134212,383.304125,K,383.134212,383.484125,kind,383.134212,383.304125,K,383.245,383.291,0.04599999999999227,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,4,0.23912500000000136,korean
394.380625,394.460625,P,394.380625,394.740625,pet,394.380625,394.460625,P,394.399,394.475,0.07600000000002183,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,3,0.34162500000002183,korean
396.477137,396.553374,P,396.477137,396.67059,pet,396.477137,396.553374,P,396.5041629794127,396.5376157314474,0.033452752034691,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,3,0.16642702058732084,korean
400.650625,400.770625,P,400.650625,400.940625,pet,400.650625,400.770625,P,400.72,400.763,0.04299999999994952,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,3,0.22062499999998408,korean
409.9265,410.0265,K,409.9265,410.460507,cat,409.9265,410.0265,K,409.974,410.028,0.05400000000003047,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,3,0.48650700000001734,korean
418.579072,418.647686,P,418.579072,419.170877,picture,418.579072,418.647686,P,418.6053442517711,418.64025147128547,0.03490721951436626,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,5,0.5655327482289181,korean
431.59175,431.71175,T,431.59175,431.80175,too,431.59175,431.71175,T,431.655,431.714,0.05900000000002592,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,2,0.14675000000005411,korean
443.758375,443.848375,P,443.758375,444.138375,printed,443.758375,443.848375,P,443.833,443.86,0.026999999999986812,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,7,0.30537499999996953,korean
470.89575,471.00575,T,470.89575,471.259461,tree,470.89575,471.00575,T,470.892,471.02,0.1279999999999859,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_CHF_04_KOF_03_EN_KOF_03_DP_CHF_04_KOF_03_EN_CHF_04_output.TextGrid,2,3,0.3674609999999916,korean
41.358,41.498,T,41.358,41.798,tree,41.358,41.498,T,41.393,41.511,0.1180000000000021,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,3,0.40500000000000114,korean
66.425606,66.5395,K,66.425606,66.6295,can,66.425606,66.5395,K,66.444,66.516,0.07200000000000273,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,3,0.18549999999999045,korean
67.765088,67.845,T,67.765088,68.105,tree,67.765088,67.845,T,67.786,67.881,0.09499999999999886,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,3,0.3190000000000026,korean
104.72725,104.87725,T,104.72725,105.231804,tree,104.72725,104.87725,T,104.764,104.907,0.14300000000000068,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,3,0.467804000000001,korean
132.400891,132.470875,P,132.400891,132.670875,pork,132.400891,132.470875,P,132.424,132.477,0.05299999999999727,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,4,0.24687499999998863,korean
142.710625,142.770625,P,142.710625,143.229031,price,142.710625,142.770625,P,142.724,142.791,0.06700000000000728,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,4,0.5050310000000025,korean
171.718494,171.811201,P,171.718494,171.913581,P,171.718494,171.811201,P,171.7368798256599,171.78015916894157,0.04327934328165384,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,2,0.17670117434008148,korean
224.580125,224.800125,P,224.580125,225.180125,poster,224.580125,224.800125,P,224.72,224.808,0.08799999999999386,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,5,0.460125000000005,korean
242.71175,242.84175,P,242.71175,243.150695,P,242.71175,242.84175,P,242.763,242.863,0.09999999999999432,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,2,0.3876950000000079,korean
302.565839,302.63575,P,302.565839,303.039856,pink,302.565839,302.63575,P,302.576,302.639,0.06299999999998818,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,4,0.4638559999999643,korean
342.917875,343.067875,K,342.917875,343.437875,color,342.917875,343.067875,K,342.977,343.057,0.08000000000004093,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,4,0.4608750000000441,korean
347.167625,347.307625,K,347.167625,347.837625,color,347.167625,347.307625,K,347.209,347.302,0.09300000000001774,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,4,0.6286249999999995,korean
352.68425,352.83425,K,352.68425,353.36425,cocktail,352.68425,352.83425,K,352.764,352.837,0.07299999999997908,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,6,0.6002500000000168,korean
370.176424,370.206375,T,370.176424,370.256375,two,370.176424,370.206375,T,370.191,370.211,0.020000000000038654,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,2,0.06537500000001728,korean
373.90225,374.04225,T,373.90225,374.13225,two,373.90225,374.04225,T,373.962,374.06,0.09800000000001319,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,2,0.17025000000001,korean
386.404591,386.5345,P,386.404591,386.9745,[P:IY:T:IY:Z_Pete's],386.404591,386.5345,P,386.434,386.537,0.1029999999999518,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,5,0.5404999999999518,korean
386.9745,387.1345,P,386.9745,387.3745,pet,386.9745,387.1345,P,387.096,387.132,0.036000000000001364,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,3,0.2785000000000082,korean
389.672625,389.832625,P,389.672625,390.148472,[P:IY:T:IY:Z_Pete's],389.672625,389.832625,P,389.802,389.837,0.03499999999996817,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,5,0.34647200000000566,korean
390.21377,390.258914,P,390.21377,390.352625,pet,390.21377,390.258914,P,390.223,390.2333662493226,0.010366249322601107,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,3,0.1296249999999759,korean
398.560304,398.63025,K,398.560304,398.76025,can,398.560304,398.63025,K,398.581,398.638,0.05699999999995953,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,3,0.1792499999999677,korean
440.342625,440.402625,P,440.342625,440.552625,pet,440.342625,440.402625,P,440.371,440.401,0.03000000000002956,/Users/ernesto/Desktop/Projects/vot-cp/vot-dev/output/DP_TH_01_KO_05_EN_TH_01_DP_TH_01_KO_05_EN_KO_05_output.TextGrid,2,3,0.18162499999999682,korean
